AccidentID,Latitude,Longitude,AreaName,RoadName,RoadType,NumberOfLanes,RoadWidth,SpeedLimit,Weather,Temperature,Humidity,Visibility,WindSpeed,RoadCondition,LightingCondition,TrafficDensity,AverageTrafficSpeed,HeavyVehiclePercentage,PedestrianDensity,NearbySchool,NearbyHospital,NearbyBusStop,NearbySignal,NearbyRailwayCrossing,Year,Month,DayOfWeek,Weekend,FestivalSeason,TimeOfDay,Hour,CurvePresent,DividerPresent,RoadShoulder,AccidentHistoryLast5Years,ConstructionZone,BlackSpotReported,AccidentRisk,AccidentSeverity,Hotspot
CHN202300574,13.069736,80.19059,Koyambedu,Poonamallee High Road,Residential,1,6.8,40,Cloudy,34.0,70.3,2160,10.7,Dry,NightWithLights,High,24.1,5.4,53.0,No,No,No,No,No,2023,9,Friday,No,No,Late Night,3,Yes,No,No,3,No,No,Low,Minor,No
CHN202400575,13.11899,80.094623,Avadi,Chennai Bypass Road,Highway,6,20.8,80,Cloudy,28.0,65.4,3692,13.5,Potholes,Daylight,High,16.5,5.4,52.0,No,No,No,Yes,No,2022,2,Saturday,Yes,No,Morning,7,No,Yes,Yes,5,No,No,Low,Fatal,No
CHN202300576,13.072747,80.189921,Koyambedu,Poonamallee High Road,Highway,4,18.8,80,Rainy,25.0,84.9,1450,20.6,Wet,Daylight,Low,37.2,8.6,13.0,No,No,No,Yes,Yes,2025,8,Tuesday,No,No,Afternoon,13,No,Yes,Yes,5,No,No,Low,Major,No
CHN202500577,12.949066,80.140367,Chrompet,GST Road,Arterial,2,17.0,50,Sunny,36.5,63.1,4452,11.4,Dry,Daylight,Medium,40.7,4.5,47.0,Yes,No,Yes,No,No,2022,12,Thursday,No,No,Evening,17,No,Yes,Yes,2,No,No,Low,Minor,No
CHN202300578,13.149049,80.233372,Madhavaram,Madhavaram High Road,Arterial,4,11.9,40,Drizzle,27.7,73.9,1484,11.2,Damaged,Daylight,Severe,9.3,4.9,68.0,No,No,No,No,No,2023,5,Tuesday,No,No,Evening,18,No,Yes,Yes,9,No,Yes,High,Minor,Yes
CHN202200579,13.008364,80.223279,Guindy,GST Road,Highway,4,19.3,60,Foggy,24.0,92.4,285,7.4,Damaged,NightWithoutLights,Medium,25.0,13.3,54.0,No,Yes,No,No,No,2024,7,Friday,No,No,Late Night,2,No,No,Yes,9,No,No,High,Major,Yes
CHN202300580,13.055191,80.104178,Poonamallee,Poonamallee High Road,Arterial,2,10.6,50,Sunny,29.6,61.3,2985,12.5,Dry,Daylight,Medium,37.8,3.1,69.0,Yes,No,Yes,Yes,No,2024,8,Friday,No,No,Afternoon,12,No,Yes,No,4,No,No,Low,Minor,No
CHN202500581,13.031475,80.273217,Mylapore,Luz Church Road,Residential,2,5.9,40,Cloudy,30.6,62.3,1732,16.5,Dry,NightWithLights,Medium,35.6,2.7,50.0,No,Yes,Yes,Yes,No,2025,10,Saturday,Yes,No,Late Night,1,No,No,Yes,7,No,No,Low,Minor,No
CHN202400582,12.950381,80.144299,Chrompet,GST Road,Arterial,2,12.9,50,Cloudy,30.4,55.4,2612,8.3,Dry,NightWithLights,Medium,33.0,3.0,38.0,Yes,No,No,No,No,2024,4,Sunday,Yes,No,Late Night,3,No,Yes,Yes,4,No,No,Low,Major,No
CHN202400583,12.784754,80.226135,Kelambakkam,OMR Service Road,Junction,2,11.2,30,Drizzle,28.0,76.6,1968,20.9,Wet,NightWithoutLights,Medium,30.3,8.0,36.0,No,No,No,No,No,2022,6,Saturday,Yes,No,Early Morning,4,No,No,Yes,7,No,No,Medium,Minor,No
CHN202200584,12.984853,80.214684,Velachery,Velachery Main Road,Arterial,4,15.8,60,Sunny,32.9,,3121,9.9,UnderConstruction,Daylight,Medium,31.9,10.4,32.0,No,No,No,No,No,2024,11,Thursday,No,No,Afternoon,14,Yes,No,No,8,Yes,Yes,High,Minor,Yes
CHN202300585,12.933915,80.256758,Neelankarai,ECR,Highway,6,21.6,60,Rainy,26.4,76.2,773,12.6,Potholes,NightWithLights,High,19.6,20.5,73.0,Yes,No,Yes,Yes,No,2022,8,Sunday,Yes,No,Late Night,3,No,Yes,No,4,No,No,High,Fatal,No
CHN202300586,13.058509,80.277097,Marina,Marina Beach Road,Arterial,2,13.3,40,Sunny,37.0,60.0,4077,13.9,Dry,NightWithoutLights,Low,53.5,6.5,23.0,No,No,Yes,Yes,No,2023,1,Monday,No,Yes,Early Morning,4,No,Yes,No,3,No,No,Low,Minor,No
CHN202400587,12.913866,80.255273,Injambakkam,ECR,Highway,4,16.7,80,Rainy,24.0,89.9,706,21.5,Potholes,Daylight,Severe,11.7,17.3,75.0,Yes,No,No,No,No,2022,12,Tuesday,No,No,Evening,17,No,Yes,No,5,No,No,High,Major,No
CHN202200588,13.115731,80.154267,Ambattur,Ambattur Industrial Estate Road,Residential,2,7.3,30,Rainy,29.7,91.4,790,22.2,Wet,Daylight,Medium,31.1,11.9,48.0,No,Yes,No,Yes,No,2023,3,Thursday,No,No,Afternoon,11,Yes,No,Yes,1,No,No,Low,Minor,No
CHN202500589,13.048702,80.287314,Marina,Marina Beach Road,Flyover,4,13.6,60,Rainy,28.4,80.4,1404,25.6,Potholes,NightWithoutLights,Low,39.7,3.1,36.0,No,No,No,No,No,2023,5,Wednesday,No,No,Late Night,0,No,No,Yes,1,No,No,Medium,Fatal,Yes
CHN202400590,13.113383,80.242932,Perambur,Paper Mills Road,Highway,6,15.9,100,Rainy,29.0,79.7,965,18.3,Damaged,NightWithLights,Medium,26.8,12.1,42.0,No,No,Yes,Yes,No,2025,3,Tuesday,No,Yes,Night,20,No,Yes,No,3,No,No,High,Fatal,No
CHN202400591,13.049795,80.215717,Vadapalani,Arcot Road,Highway,6,22.5,80,Sunny,34.8,47.5,2922,11.6,Dry,Daylight,Medium,25.2,7.2,61.0,Yes,No,Yes,No,No,2022,2,Friday,No,No,Morning,6,No,Yes,No,4,Yes,No,Low,Major,No
CHN202300592,12.936044,80.236748,Thoraipakkam,OMR,Highway,6,15.4,60,Sunny,37.3,45.8,3897,12.6,Dry,Dawn,High,23.1,24.3,54.0,No,No,Yes,Yes,No,2025,12,Thursday,No,No,Early Morning,4,No,Yes,No,6,No,No,Low,Major,No
CHN202500593,13.035092,80.151331,Porur,Mount Poonamallee Road,Arterial,2,16.0,40,Sunny,34.4,53.8,3860,10.0,Dry,Daylight,Severe,5.9,9.3,88.0,No,No,No,No,No,2023,10,Sunday,Yes,Yes,Morning,9,No,No,Yes,4,Yes,No,Medium,Minor,No
CHN202200594,12.91709,80.24988,Injambakkam,ECR,Highway,6,14.7,100,Cloudy,31.9,57.6,1723,12.2,Dry,NightWithLights,Low,42.8,11.1,12.0,No,No,No,No,No,2024,4,Tuesday,No,No,Night,21,No,Yes,Yes,3,No,No,Low,Major,No
CHN202500595,12.972839,80.223669,Velachery,Velachery Main Road,Residential,2,7.3,20,Sunny,38.9,63.5,2415,7.7,Dry,Dawn,Medium,36.0,7.3,41.0,Yes,No,No,Yes,No,2022,11,Tuesday,No,No,Early Morning,4,Yes,No,Yes,1,Yes,No,Low,Minor,No
CHN202200596,13.038422,80.15605,Porur,Mount Poonamallee Road,Junction,4,17.4,30,Cloudy,32.9,72.6,3276,13.5,Dry,NightWithLights,High,28.8,7.6,54.0,Yes,No,No,No,No,2024,5,Thursday,No,No,Late Night,23,No,No,No,5,No,No,Low,Minor,No
CHN202200597,13.042636,80.231602,T Nagar,Anna Salai,Arterial,4,11.1,50,Cloudy,29.3,59.2,3712,9.7,Dry,NightWithoutLights,High,22.4,5.8,73.0,Yes,No,Yes,Yes,No,2025,9,Friday,No,Yes,Early Morning,5,Yes,No,No,4,No,No,Medium,Minor,No
CHN202300598,13.120244,80.101838,Avadi,Chennai Bypass Road,Highway,6,16.0,80,Sunny,33.0,57.5,3969,5.4,Dry,Daylight,High,24.6,23.9,74.0,No,No,Yes,No,No,2025,10,Tuesday,No,No,Morning,7,No,No,No,9,No,Yes,Medium,Major,Yes
CHN202400599,13.04866,80.100776,Poonamallee,Poonamallee High Road,Arterial,2,11.3,50,Rainy,30.0,79.0,619,25.4,Wet,Daylight,Severe,9.7,7.0,76.0,No,No,No,Yes,No,2025,8,Monday,No,Yes,Afternoon,14,No,No,No,9,No,Yes,High,Minor,Yes
CHN202500600,13.036771,80.161566,Porur,Mount Poonamallee Road,Arterial,4,17.8,50,Rainy,28.2,78.2,530,14.2,Potholes,Dusk,Severe,13.8,11.3,73.0,No,No,No,No,No,2022,10,Wednesday,No,No,Evening,17,No,Yes,No,7,No,No,High,Minor,Yes
CHN202300601,13.05225,80.277564,Marina,Marina Beach Road,Service Road,1,4.7,40,Sunny,33.9,55.7,4880,8.9,Dry,Daylight,Low,44.3,,12.0,No,No,No,No,No,2025,5,Tuesday,No,No,Morning,9,No,No,Yes,3,Yes,No,Low,Minor,No
CHN202200602,12.902642,80.232036,Sholinganallur,OMR,Highway,8,18.6,80,Foggy,23.3,81.1,143,8.4,Dry,Daylight,Medium,30.4,10.5,41.0,No,No,Yes,Yes,No,2023,10,Friday,No,Yes,Morning,9,Yes,Yes,Yes,3,No,No,High,Fatal,No
CHN202300603,13.146623,80.240726,Madhavaram,Madhavaram High Road,Arterial,2,16.5,40,Cloudy,27.0,62.0,3127,14.6,Dry,Daylight,High,24.9,5.3,72.0,No,No,Yes,No,No,2024,4,Tuesday,No,Yes,Afternoon,11,Yes,Yes,No,7,Yes,No,Medium,Minor,No
CHN202400604,12.970875,80.243791,Perungudi,OMR,Highway,6,16.4,60,Cloudy,30.2,63.4,3460,15.2,Dry,Daylight,Severe,13.5,17.0,74.0,No,Yes,Yes,Yes,Yes,2025,4,Thursday,No,No,Afternoon,15,No,Yes,Yes,8,No,Yes,Medium,Major,Yes
CHN202300605,12.917776,80.251694,Injambakkam,ECR,Arterial,2,13.4,60,Rainy,28.9,87.4,1491,17.2,Wet,NightWithLights,High,26.8,9.1,75.0,Yes,No,Yes,No,No,2022,8,Saturday,Yes,No,Late Night,0,No,No,No,2,No,No,High,Major,No
CHN202400606,12.935287,80.260069,Neelankarai,ECR,Highway,8,23.9,100,Rainy,26.2,79.5,1491,15.5,Wet,NightWithLights,Medium,23.4,16.6,32.0,No,No,No,No,No,2025,2,Friday,No,No,Late Night,0,No,No,Yes,6,No,No,High,Fatal,No
CHN202500607,12.939865,80.257722,Neelankarai,ECR,Highway,4,15.2,80,Drizzle,26.7,75.6,1499,16.0,Damaged,Daylight,High,26.5,16.9,48.0,No,No,No,No,No,2023,9,Tuesday,No,No,Morning,10,No,No,No,3,No,No,Medium,Major,No
CHN202400608,12.974991,80.220056,Velachery,Velachery Main Road,Arterial,4,11.8,50,Rainy,28.2,88.1,1295,21.1,Potholes,Daylight,Medium,31.0,7.4,85.0,Yes,Yes,Yes,Yes,No,2024,5,Friday,No,No,Afternoon,11,No,No,No,6,No,No,Medium,Major,No
CHN202500609,13.109372,80.106831,Avadi,Chennai Bypass Road,Highway,4,20.0,80,Sunny,34.1,52.1,4263,11.5,Dry,Dusk,Medium,37.3,18.7,54.0,Yes,No,Yes,No,Yes,2022,1,Saturday,Yes,No,Evening,17,No,Yes,No,3,No,Yes,Medium,Fatal,Yes
CHN202300610,13.047143,80.233446,T Nagar,Anna Salai,Arterial,4,16.0,50,Sunny,29.1,59.7,3798,10.5,Dry,NightWithLights,Medium,32.8,7.9,36.0,No,No,Yes,Yes,No,2023,8,Friday,No,No,Night,22,No,Yes,Yes,9,No,Yes,Medium,Minor,Yes
CHN202400611,12.933544,80.262992,Neelankarai,ECR,Highway,6,14.5,80,Sunny,37.2,47.3,2231,15.2,Dry,NightWithLights,Low,48.4,23.6,32.0,No,No,Yes,Yes,No,2024,3,Saturday,Yes,No,Night,22,No,Yes,No,2,Yes,No,Low,Fatal,No
CHN202500612,13.091953,80.21275,Anna Nagar,Anna Nagar 2nd Avenue,Residential,1,7.8,30,Cloudy,28.7,68.3,2355,8.7,UnderConstruction,Daylight,Medium,22.6,9.8,40.0,No,No,Yes,Yes,No,2024,4,Thursday,No,No,Morning,10,No,No,Yes,2,Yes,No,Low,Minor,No
CHN202200613,13.067636,80.196357,Koyambedu,Poonamallee High Road,Highway,6,23.8,80,Sunny,37.7,46.3,2307,17.3,Wet,NightWithLights,Severe,11.7,22.7,97.0,No,Yes,Yes,No,No,2023,10,Monday,No,Yes,Late Night,3,Yes,No,Yes,7,No,No,High,Fatal,Yes
CHN202200614,13.05286,80.210434,Vadapalani,Arcot Road,Junction,6,16.7,40,Sunny,33.2,46.7,4121,5.3,Dry,Daylight,Severe,14.0,4.5,91.0,No,Yes,Yes,Yes,No,2024,5,Wednesday,No,No,Evening,17,No,No,No,10,No,Yes,Medium,Minor,No
CHN202300615,13.111442,80.14681,Ambattur,Ambattur Industrial Estate Road,Residential,1,8.0,40,Cloudy,30.3,74.5,2426,12.9,Dry,Dusk,Low,45.4,9.1,17.0,No,No,No,Yes,No,2023,10,Sunday,Yes,Yes,Evening,17,No,Yes,Yes,0,No,No,Low,Minor,No
CHN202200616,13.035128,80.165336,Porur,Mount Poonamallee Road,Arterial,4,14.4,50,Rainy,25.1,89.9,1100,11.6,Wet,Dusk,Severe,5.9,9.4,79.0,No,No,No,No,No,2023,4,Wednesday,No,No,Evening,16,Yes,No,Yes,9,No,No,High,Major,No
CHN202200617,12.954478,80.14814,Chrompet,GST Road,Flyover,4,13.5,60,Drizzle,28.9,72.8,1532,16.7,Potholes,Daylight,High,22.4,11.7,48.0,Yes,No,No,No,No,2025,5,Saturday,Yes,No,Afternoon,11,No,No,No,2,Yes,No,Medium,Major,No
CHN202500618,13.039944,80.234077,T Nagar,Anna Salai,Highway,4,15.3,80,Sunny,33.1,55.3,2240,12.2,Dry,Daylight,Low,49.4,10.7,45.0,Yes,Yes,No,No,No,2023,3,Thursday,No,No,Morning,9,Yes,No,No,0,No,No,Low,Major,No
CHN202300619,12.932463,80.261121,Neelankarai,ECR,Highway,8,20.4,80,Rainy,27.8,90.8,913,29.2,Wet,NightWithoutLights,Severe,9.0,8.7,73.0,No,No,No,No,No,2025,11,Friday,No,Yes,Early Morning,5,Yes,Yes,No,4,No,No,High,Major,No
CHN202500620,13.006835,80.196787,Kathipara,GST Road Flyover,Residential,2,8.7,40,Sunny,30.7,59.5,4536,15.7,Dry,Daylight,Low,37.2,7.4,26.0,Yes,No,No,No,No,2022,8,Tuesday,No,No,Evening,18,No,No,No,2,No,No,Low,Major,No
CHN202200621,13.003493,80.254705,Adyar,LB Road,Arterial,4,14.5,60,Sunny,35.1,46.9,3376,10.0,Wet,Daylight,High,24.4,7.2,61.0,No,No,Yes,No,No,2024,1,Tuesday,No,Yes,Morning,6,No,Yes,No,11,No,No,Medium,Major,No
CHN202200622,13.070004,80.198656,Koyambedu,Poonamallee High Road,Junction,4,19.3,40,Sunny,34.0,54.3,2931,14.6,Dry,Dawn,Low,46.7,9.7,8.0,No,Yes,Yes,No,No,2024,6,Thursday,No,No,Early Morning,4,No,Yes,Yes,6,No,No,Low,Minor,No
CHN202400623,13.069578,80.195172,Koyambedu,Poonamallee High Road,Flyover,2,9.4,60,Sunny,32.1,51.0,4379,13.4,Dry,Daylight,Low,44.5,5.2,13.0,No,Yes,No,No,No,2023,7,Wednesday,No,No,Evening,18,No,No,No,1,No,No,Low,Minor,No
CHN202500624,12.789359,80.220285,Kelambakkam,OMR Service Road,Service Road,1,4.6,20,Rainy,24.4,80.7,1477,19.5,Damaged,Dawn,Medium,20.3,17.2,42.0,Yes,Yes,No,No,No,2024,8,Wednesday,No,No,Early Morning,5,No,No,No,1,No,No,Medium,Minor,No
CHN202300625,12.95323,80.145083,Chrompet,GST Road,Arterial,4,12.6,60,Sunny,36.2,56.0,4936,17.9,Damaged,Daylight,Severe,13.9,5.1,78.0,Yes,No,No,No,Yes,2023,6,Thursday,No,No,Afternoon,11,Yes,Yes,Yes,7,No,No,Medium,Minor,No
CHN202500626,12.933075,80.261636,Neelankarai,ECR,Junction,4,15.4,40,Sunny,37.8,59.3,4239,8.1,Dry,Daylight,Severe,11.0,9.3,87.0,No,No,Yes,No,No,2023,8,Sunday,Yes,No,Afternoon,11,No,No,No,9,Yes,Yes,Medium,Minor,Yes
CHN202200627,12.977974,80.216121,Velachery,Velachery Main Road,Residential,1,6.0,30,Sunny,31.4,48.8,4582,12.7,Dry,Daylight,Medium,25.0,2.1,30.0,No,No,No,Yes,No,2023,10,Sunday,Yes,No,Afternoon,15,Yes,No,Yes,1,No,No,Low,Minor,No
CHN202200628,13.053153,80.092351,Poonamallee,Poonamallee High Road,Flyover,2,9.8,70,Sunny,38.5,45.5,4547,9.7,Dry,NightWithoutLights,Low,42.3,2.5,30.0,No,Yes,Yes,No,No,2022,7,Thursday,No,No,Early Morning,4,No,Yes,Yes,3,No,No,Low,Major,No
CHN202200629,13.009778,80.25134,Adyar,LB Road,Flyover,4,11.8,60,Cloudy,28.4,56.7,2253,12.4,Damaged,NightWithLights,Medium,26.2,11.1,44.0,Yes,No,Yes,No,No,2024,12,Monday,No,No,Night,20,No,Yes,Yes,3,No,No,Medium,Fatal,Yes
CHN202400630,12.898783,80.224196,Sholinganallur,OMR,Highway,4,22.1,60,Sunny,35.7,45.1,4497,12.3,Dry,Daylight,High,20.3,14.3,37.0,No,Yes,No,Yes,No,2023,9,Tuesday,No,No,Morning,10,Yes,Yes,No,5,No,No,Low,Major,No
CHN202300631,13.15487,80.231918,Madhavaram,Madhavaram High Road,Arterial,2,11.8,50,Rainy,26.7,94.8,1369,11.7,Wet,Daylight,High,15.8,10.8,88.0,Yes,No,No,Yes,Yes,2023,3,Friday,No,No,Morning,10,No,No,No,5,No,No,High,Major,No
CHN202300632,13.011206,80.219314,Guindy,GST Road,Highway,4,14.5,80,Sunny,33.4,57.0,2940,12.3,Wet,Dawn,Low,41.0,22.4,5.0,No,Yes,No,Yes,No,2022,1,Monday,No,Yes,Early Morning,5,No,Yes,No,6,No,No,Low,Major,No
CHN202500633,12.89699,80.231205,Sholinganallur,OMR,Flyover,2,13.0,70,Rainy,27.3,87.1,493,17.0,Damaged,Dawn,Medium,36.6,9.3,18.0,Yes,No,No,No,No,2022,7,Wednesday,No,No,Early Morning,5,No,No,Yes,3,No,No,Medium,Major,No
CHN202500634,13.114352,80.103621,Avadi,Chennai Bypass Road,Highway,6,21.9,60,Sunny,38.7,59.6,3179,5.2,Dry,NightWithLights,Severe,7.0,15.9,100.0,No,Yes,No,No,No,2022,7,Sunday,Yes,No,Night,19,Yes,No,Yes,9,Yes,Yes,High,Fatal,Yes
CHN202200635,13.034722,80.271023,Mylapore,Luz Church Road,Residential,2,6.9,20,Rainy,26.9,92.2,550,10.0,Wet,Daylight,Low,50.9,3.1,14.0,No,No,No,Yes,No,2023,5,Friday,No,No,Morning,9,Yes,Yes,No,1,No,No,Medium,Minor,No
CHN202400636,13.007673,80.228649,Guindy,GST Road,Highway,6,15.9,100,Sunny,31.7,51.5,2415,12.0,Dry,NightWithLights,Medium,31.5,17.0,18.0,No,No,No,Yes,No,2024,2,Wednesday,No,No,Night,21,No,Yes,Yes,5,No,No,Low,Fatal,No
CHN202500637,12.999495,80.222044,Guindy,GST Road,Highway,8,23.9,80,Cloudy,32.4,61.4,2851,16.1,Dry,NightWithLights,Low,47.9,22.7,28.0,No,No,Yes,Yes,No,2025,7,Monday,No,No,Late Night,0,No,Yes,No,7,No,No,Low,Fatal,No
CHN202300638,13.04933,80.096186,Poonamallee,Poonamallee High Road,Arterial,4,12.3,40,Sunny,33.8,50.8,4061,6.8,Dry,Dusk,High,15.4,2.9,56.0,No,No,No,No,No,2022,8,Saturday,Yes,No,Evening,18,Yes,Yes,Yes,3,No,No,Low,Minor,No
CHN202300639,12.937389,80.259069,Neelankarai,ECR,Residential,1,7.6,40,Sunny,30.3,45.4,2517,15.6,Damaged,NightWithLights,Low,47.5,10.5,9.0,No,No,No,Yes,No,2024,9,Saturday,Yes,No,Night,22,No,No,Yes,1,No,No,Low,Minor,No
CHN202200640,13.111055,80.099112,Avadi,Chennai Bypass Road,Highway,6,17.0,60,Foggy,25.9,86.4,294,8.9,Dry,Daylight,Medium,31.3,19.6,60.0,Yes,No,No,No,No,2022,6,Thursday,No,No,Afternoon,15,No,Yes,No,6,No,No,Medium,Major,Yes
CHN202400641,12.97649,80.220666,Velachery,Velachery Main Road,Arterial,2,15.3,60,Sunny,36.8,64.5,4124,14.4,Dry,Dawn,Low,40.8,10.6,22.0,No,No,No,No,No,2025,1,Saturday,Yes,Yes,Early Morning,5,No,Yes,No,2,No,No,Low,Minor,No
CHN202500642,13.048852,80.285103,Marina,Marina Beach Road,Arterial,2,14.0,50,Cloudy,32.0,55.8,1840,17.1,Damaged,Daylight,Medium,30.6,8.3,50.0,No,Yes,Yes,No,Yes,2022,12,Monday,No,No,Evening,18,No,No,Yes,6,No,No,Medium,Minor,Yes
CHN202500643,13.054597,80.28483,Marina,Marina Beach Road,Flyover,2,12.8,60,Sunny,31.1,54.7,2173,7.1,UnderConstruction,NightWithoutLights,Medium,27.8,11.9,42.0,No,No,No,No,No,2024,3,Saturday,Yes,No,Late Night,1,No,Yes,Yes,7,Yes,No,High,Fatal,Yes
CHN202200644,12.935874,80.237026,Thoraipakkam,OMR,Highway,4,23.7,80,Sunny,29.8,58.5,3484,13.1,Potholes,Daylight,High,20.4,14.7,68.0,No,No,Yes,No,No,2024,3,Sunday,Yes,No,Afternoon,11,No,No,Yes,13,No,Yes,High,Fatal,Yes
CHN202500645,13.084645,80.211339,Anna Nagar,Anna Nagar 2nd Avenue,Residential,1,7.6,30,Sunny,32.3,52.3,2702,8.7,Damaged,Daylight,Severe,14.1,7.9,74.0,No,No,No,No,No,2022,2,Monday,No,Yes,Evening,18,No,Yes,Yes,1,No,No,Medium,Minor,No
CHN202300646,13.003519,80.198248,Kathipara,GST Road Flyover,Junction,2,19.3,30,Sunny,38.8,58.4,2635,15.3,Potholes,Dusk,Medium,30.0,3.1,41.0,No,No,Yes,Yes,Yes,2023,4,Tuesday,No,No,Evening,17,Yes,No,Yes,5,No,No,Medium,Minor,No
CHN202500647,12.966111,80.234568,Perungudi,OMR,Junction,4,18.8,40,Sunny,34.5,63.3,4353,10.2,Potholes,Daylight,Severe,15.1,4.6,89.0,Yes,Yes,No,No,No,2025,4,Monday,No,No,Evening,17,Yes,No,No,7,No,No,Medium,Minor,No
CHN202200648,12.939354,80.236481,Thoraipakkam,OMR,Highway,6,22.7,60,Rainy,25.6,78.7,387,23.7,Wet,Daylight,Medium,26.4,12.5,34.0,No,No,No,Yes,Yes,2025,11,Monday,No,Yes,Morning,7,Yes,Yes,Yes,1,No,No,Medium,Major,No
CHN202500649,13.050086,80.280173,Marina,Marina Beach Road,Residential,1,,30,Drizzle,28.4,82.5,1073,14.8,Wet,Daylight,Severe,8.3,10.6,81.0,No,No,No,Yes,No,2024,8,Sunday,Yes,Yes,Afternoon,14,No,No,No,3,No,No,Medium,Minor,No
CHN202400650,13.041267,80.21429,Vadapalani,Arcot Road,Arterial,4,15.2,60,Drizzle,25.7,87.6,1977,11.3,Dry,Daylight,Low,46.1,10.0,36.0,Yes,No,Yes,No,No,2023,3,Wednesday,No,No,Afternoon,14,No,No,No,2,No,No,Low,Minor,No
CHN202200651,12.958044,80.240136,Perungudi,OMR,Highway,6,18.0,80,Rainy,25.8,80.2,1113,25.5,Dry,Daylight,High,16.4,21.9,57.0,No,No,No,No,No,2023,10,Wednesday,No,No,Afternoon,13,Yes,No,Yes,6,No,No,Medium,Major,No
CHN202300652,12.934307,80.260623,Neelankarai,ECR,Residential,2,6.8,30,Sunny,37.7,50.4,2666,17.5,Damaged,Daylight,Low,45.1,4.5,51.0,Yes,No,Yes,Yes,No,2025,8,Saturday,Yes,No,Afternoon,14,No,Yes,Yes,1,No,No,Low,Minor,No
CHN202400653,13.086727,80.213983,Anna Nagar,Anna Nagar 2nd Avenue,Residential,2,5.3,20,Cloudy,32.4,72.0,2455,17.5,Dry,Dusk,High,20.4,3.2,49.0,Yes,Yes,No,Yes,No,2022,1,Sunday,Yes,No,Evening,17,No,Yes,No,3,Yes,No,Low,Minor,No
CHN202500654,13.008637,80.221327,Guindy,GST Road,Highway,4,16.6,80,Sunny,37.3,51.2,4967,8.5,Wet,NightWithLights,Medium,39.1,23.3,55.0,No,Yes,Yes,No,No,2022,1,Wednesday,No,No,Late Night,3,No,Yes,No,5,No,No,High,Major,No
CHN202400655,13.006978,80.219878,Guindy,GST Road,Highway,4,22.5,80,Cloudy,30.8,55.2,1614,15.4,Damaged,NightWithLights,High,16.3,13.3,54.0,No,No,Yes,Yes,Yes,2023,1,Wednesday,No,No,Night,22,No,No,No,6,No,No,High,Fatal,Yes
CHN202200656,13.016968,80.196302,Kathipara,GST Road Flyover,Flyover,2,12.8,80,Drizzle,24.6,75.2,2091,19.3,Wet,Dawn,High,10.5,6.3,48.0,No,No,No,No,No,2025,1,Friday,No,No,Early Morning,4,No,No,Yes,4,No,No,Medium,Fatal,No
CHN202300657,13.113106,80.107644,Avadi,Chennai Bypass Road,Residential,1,6.4,30,Sunny,37.2,63.4,2924,17.0,Damaged,Daylight,Low,47.8,7.5,34.0,Yes,No,No,No,No,2023,12,Monday,No,No,Morning,9,Yes,Yes,No,1,No,No,Low,Minor,Yes
CHN202300658,12.92146,80.130717,Tambaram,GST Road,Highway,6,21.4,100,Sunny,29.4,58.2,2387,6.4,Wet,Dusk,Severe,11.0,19.2,97.0,No,No,No,No,No,2022,1,Thursday,No,Yes,Evening,17,No,Yes,Yes,8,No,Yes,High,Fatal,Yes
CHN202400659,12.925708,80.124799,Tambaram,GST Road,Highway,6,22.7,100,Cloudy,28.8,74.1,2191,11.0,Dry,Daylight,Medium,28.3,23.1,40.0,No,No,No,No,No,2025,2,Wednesday,No,No,Morning,8,No,No,Yes,5,No,No,Low,Major,No
CHN202400660,13.036193,80.148779,Porur,Mount Poonamallee Road,Arterial,4,15.1,40,Drizzle,25.0,79.3,2143,18.7,Wet,Daylight,High,31.1,5.5,70.0,No,Yes,No,Yes,Yes,2025,7,Sunday,Yes,No,Morning,6,Yes,Yes,No,3,No,No,Medium,Major,No
CHN202200661,13.03916,80.237521,T Nagar,Anna Salai,Arterial,4,11.3,40,Rainy,29.6,84.4,948,11.1,Potholes,NightWithLights,Low,44.5,2.3,1.0,No,No,No,No,No,2024,4,Saturday,Yes,No,Late Night,1,No,Yes,Yes,6,No,No,Medium,Minor,No
CHN202300662,13.120942,80.095573,Avadi,Chennai Bypass Road,Highway,4,,80,Sunny,38.3,50.9,2387,7.6,Dry,Daylight,Severe,13.2,20.5,83.0,No,No,Yes,No,Yes,2024,6,Monday,No,No,Morning,8,No,Yes,Yes,9,No,Yes,Medium,Fatal,Yes
CHN202300663,13.092837,80.21071,Anna Nagar,Anna Nagar 2nd Avenue,Residential,2,6.6,40,Sunny,34.3,51.2,2038,10.7,Dry,Daylight,High,25.2,7.5,70.0,No,Yes,Yes,Yes,No,2024,10,Friday,No,Yes,Afternoon,15,No,Yes,Yes,2,No,No,Low,Minor,No
CHN202400664,13.007126,80.259459,Adyar,LB Road,Arterial,2,13.1,50,Sunny,37.9,58.6,4796,17.2,Dry,Daylight,Severe,8.9,9.1,83.0,Yes,No,Yes,No,No,2025,8,Wednesday,No,No,Evening,16,Yes,No,Yes,8,No,No,Low,Minor,Yes
CHN202400665,13.007405,80.196139,Kathipara,GST Road Flyover,Flyover,4,8.7,80,Sunny,33.3,58.1,3434,15.1,Wet,Daylight,Medium,37.5,11.3,36.0,No,No,Yes,No,No,2025,10,Saturday,Yes,No,Morning,6,No,Yes,No,1,No,No,Low,Major,No
